,title,price,link
275,"15.6 FHD Student Laptop Computer, 16GB RAM 1TB SSD, Backlit Keyboard, Fingerprint, 4-Core Pentium N100 (Beat i3-1115G4, Up to 3.4GHz), 2 Years Warranty, WiFi 6, Win 11 H  ",439.,https://amazon.in//Computer-Keyboard-Fingerprint-i3-1115G4-Warranty/dp/B0DFPTZFV4/ref=sr_1_282?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-282
276,"Lenovo Flex 3 2-in-1 Chromebook | 15.6"" FHD Touch-Screen Laptop | Intel Pentium N6000 Processor | 8GB RAM | 64GB SSD | Intel UHD Graphics | Chrome OS | Blue | Bundle with Stylus Pen  ",359.,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTk3Nzk1MzU4MzEzNTMwOjE3Mjc1ODUzNDc6c3BfbXRmOjMwMDM3NzgyOTYxMzUwMjo6MDo6&url=%2FLenovo-Flex-Chromebook-Touch-Screen-Processor%2Fdp%2FB0CDKV7FW4%2Fref%3Dsr_1_283_sspa%3Fdib%3DeyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585347%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
277,"14 inch Laptop Computer, Quad-Core 4GB RAM and 192GB SSD,Win11 Laptop Computers with FHD IPS,Slim and Lightweight Notebook,Work and Students laptops,Gray,WPS  ",169.,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTk3Nzk1MzU4MzEzNTMwOjE3Mjc1ODUzNDc6c3BfbXRmOjMwMDA5MDIxNjE2NDUwMjo6MDo6&url=%2FExilapsire-Computer-Quad-Core-Computers-Lightweight%2Fdp%2FB0CJTTRGJW%2Fref%3Dsr_1_284_sspa%3Fdib%3DeyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585347%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
278,"Hp Newest 15.6"" Multitasking Slim Laptop, 16GB RAM, 256GB Storage (128GB SSD Onboard and 128GB External Drive), Free Office 365 1-Year, Intel 4-core Processor, Up to 11 hrs Long Battery, Windows 11  ",349.,https://amazon.in//Hp-Multitasking-Storage-External-Processor/dp/B0DB9CHCJG/ref=sr_1_285?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-285
279,"EYY 15.6 inch Windows 11 Pro Laptopï¼Œ8GB RAM 256GB SSD,Intel Celeron N4000(up to 2.6GHz),100% sRGB Screen,FHD 1920 x 1080ä¸¨MS Office 2024ä¸¨Dual Band WiFiä¸¨BT4ä¸¨2xUSBä¸¨5000mAh Battery  ",206.,https://amazon.in//EYY-Laptop%EF%BC%8C8GB-N4000-2024%E4%B8%A8Dual-WiFi%E4%B8%A8BT4%E4%B8%A82xUSB%E4%B8%A85000mAh/dp/B0D6K6T7GL/ref=sr_1_286?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-286
280,"Laptop Computer, 8GB DDR4 RAM/256GB SSD, Intel Celeron Processor, 14 Inch FHD 1920x1080 Display, Win 11 Thin & Portable Notebook PC, 2.4G/5G WiFi and Bluetooth 5.1  ",199.,https://amazon.in//ECOHERO-Computer-Processor-1920x1080-Bluetooth/dp/B0CWL8QPQR/ref=sr_1_288?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-288
281,"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey  ",158.,https://amazon.in//Lenovo-IdeaPad-Display-Celeron-Graphics/dp/B0BLW25MB7/ref=sr_1_34?dib=eyJ2IjoiMSJ9.6_IfCIq9QXatunQ9NTv07DdoZcfz3_52ObgHAmdp42jI_f2dVbJn2WThzexy2G7MDbK1KKnAj_pfKjicnCva-eUSpgREFZooBo_NQvZfHwgoeaRX-ymZVdTqeEHBIFTNw1WsXxpjF44aVoQ0Y2PlHkVVQD-WgVJjTCFZp9x3SStMU1WQx1TfxPRsL_MkAjuFskb0FqAJ4V3FDio_eG3twfufNKi-XQskuAY_1o-p1cU.FO7taxgrnQ0h8gmKf4dOhnlAP3VmBp9Q_oJRgxTo0as&dib_tag=se&keywords=laptop&qid=1727585304&sr=8-34
282,"Morostron Touchscreen Notebook Laptop, 15.6"" HD, All-Metal Body N5095 Quad-core 2.9 GHz Processor, 16GB DDR4 256GB SSDï¼ŒFingerprint and Backlit Keyboard,FHD 1920 * 1080 IPS,WiFi,Windows 11 Home  ",289.,https://amazon.in//Morostron-Quad-Core-Processor-All-Metal-Bluetooth4-2/dp/B0CCD6YRCZ/ref=sr_1_289?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-289
283,"Latest 16 inch Laptop 2.5K QHD Display, 16GB RAM 512GB SSD, Windows 11 Laptop Computer with Intel 12th Gen N95 Processor, Fingerprint & Backlit Keyboard, 180Â° Open Angle, Wifi, Webcam, USB3.2  ",349.,https://amazon.in//Tuonoyee-Computer-Processor-Fingerprint-Keyboard/dp/B0DB7VF68R/ref=sr_1_290?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-290
284,"Laptop, 8GB DDR4 256GB SSD Notebook, 17.3 Inch Laptops Computer with Celeron Processor(up to 2.6 GHz), 8000mAh, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C(Slim)  ",279.,https://amazon.in//Naclud-Notebook-Laptops-Computer-Processor/dp/B0D79PJ5GQ/ref=sr_1_291?dib=eyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY&dib_tag=se&keywords=laptop&qid=1727585347&sr=8-291
285,"acer 2023 Newest Aspire 3 Laptop, for Business and School, 15.6"" FHD Touchscreen, AMD Ryzen 5 7520U Processor(Beats i7-1165G7), 16GB DDR5 RAM, 1TB SSD, Wi-Fi 6, HD Webcam, Type-C, Windows 11 Home  ",399.,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTk3Nzk1MzU4MzEzNTMwOjE3Mjc1ODUzNDc6c3BfYnRmOjMwMDQyODU1ODI1NDIwMjo6MDo6&url=%2Facer-Aspire-Touchscreen-Processor-i7-1165G7%2Fdp%2FB0CC92W512%2Fref%3Dsr_1_293_sspa%3Fdib%3DeyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585347%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
286,"14.1 Inch Laptop, 8GB DDR4 RAM 256GB SSD, Laptops Computer with Quad-Core Celeron CPU J4125 (Up to 2.7GHz), 14.1"" FHD IPS 1920x1080 Screen, WiFi, Webcam, USB3.0x2, Mini HDMI, Silver  ",189.,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTk3Nzk1MzU4MzEzNTMwOjE3Mjc1ODUzNDc6c3BfYnRmOjMwMDMzMDY5MDc4ODcwMjo6MDo6&url=%2FKurieTim-Computer-Quad-Core-1920x1080-USB3-0x2%2Fdp%2FB0D41L7ZW6%2Fref%3Dsr_1_294_sspa%3Fdib%3DeyJ2IjoiMSJ9.aLK1MhUqKqYXOckTREjmSBto07YL5mLNoDeYVhYPvBlq6GSOVcwP4yaUKe9XefxXnc-mbkqdqUmt9tPiDXsxyJoD8NFv1K0fcafN_XgegILJUuWHbgKK8y6t0LluNEhSVTtHlQ0s0b-QhtcgOUEfHNkWSBabYposyctrUasshtNeVBHiUVeRASJYoIz8yGpGQpd-VCYFtKkGohsKJTc3o1T-Mh6Pz2kq4e0KV17uq0o.XmHtqSs-E3tLfwCS8XvKcxqyamyIBz9M4RpScnuB0tY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585347%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
287,"Kanayu 30 Pack 4K Cable Compatible with HDMI Port Electronic Cable for High Speed Transmitting 18Gbps Braided Cord Compatible with Projector, PS5, PS4, Laptop, Monitor, Television, Computer (6 ft)  ",79.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg3MTQwMjkxNDQ1ODUxOjE3Mjc1ODUzNTA6c3BfYXRmX25leHQ6MzAwNDM5ODM2NDExMDAyOjowOjo&url=%2FKanayu-Compatible-Electronic-Transmitting-Television%2Fdp%2FB0CLYG4XBT%2Fref%3Dsr_1_289_sspa%3Fdib%3DeyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585350%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
288,"4K HDMI Long Cable 60FT, 18Gbps High Speed HDMI 2.0 Cord 4K@60Hz 2K 1080P 3D ARC Ethernet, Professional HDMI Cable Compatible with Laptop, Monitor, PS5, PS4, Xbox One, HDTV & More (18M)  ",29.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg3MTQwMjkxNDQ1ODUxOjE3Mjc1ODUzNTA6c3BfYXRmX25leHQ6MzAwMTYyNDAxOTk1MjAyOjowOjo&url=%2FPEUZAVA-HDMI-Long-Cable-60FT%2Fdp%2FB0CMQSP8X9%2Fref%3Dsr_1_290_sspa%3Fdib%3DeyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585350%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
289,"HP Pavilion 15.6"" FHD Laptop (2022 Latest Model), AMD Ryzen 5 5500U (Beats i7-11370H), 32GB RAM, 1TB PCIe NVMe M.2 SSD, Thin & Portable, Micro-Edge & Anti-Glare Screen, Long Battery Life, Windows 11  ",519.,https://amazon.in//HP-Pavilion-i7-11370H-Micro-Edge-Anti-Glare/dp/B09NL8QN6H/ref=sr_1_291?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-291
290,"jumper Laptop, 12GB DDR4 RAM 256GB SSD, 2.9GHz Quad-Core N5095 Processor, 15.6 inch 1080p FHD IPS Screen, 38Wh Battery, Dual Stereo Speakers, Numeric Keypad, USB3.0, Type-C.  ",499.,https://amazon.in//jumper-Quad-Core-Processor-Battery-Speakers/dp/B0D4TXHWVH/ref=sr_1_292?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-292
291,"HP Newest 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core N4120, 8GB RAM, 192GB Storage(64GB eMMC+128GB Micro SD), 1 Year Office 365, Webcam, HDMI, WiFi, USB-A&C, Win 11 S  ",246.,https://amazon.in//HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.BJj3Gip3fkpO1xh1vcDoNu-k0__0ALWwezBoPyugPX81lrRfSxNgyowhhgQ6eu_AK7V-zVyY41-L4Gx48cDa9hTN85orhWGbtQc5m_5i1fZFmtjLJA3zDNyjX4vH5uVuxh6GzS92P6D2hrNz5Hz-8bVJ0TMxO-bhcnrQLrb1ZjjNKwGxgcVTYdxT5mGb2PKCzV4UXfBLnbL8Iu09iRgCr0gmGfdw1TmWiM9-CoVP8-w.Kb0aBFtBnz-mLulv7dSG5CmLsdGurSH9smf2kXD453Y&dib_tag=se&keywords=laptop&qid=1727585300&sr=8-5
292,"Laptop Computer, 8GB RAM, 256GB SSD, N4000 Processor Laptop, 14 inches Full HD IPS Display Laptop Computers, 11 Pro, Support 2.4G/5G WiFi, Bluetooth 5.1, USB 3.0, Webcam, Long Lasting Battery  ",199.,https://amazon.in//WIPEMIK-Computer-Processor-Computers-Bluetooth/dp/B0D7Q8DHGT/ref=sr_1_35?dib=eyJ2IjoiMSJ9.6_IfCIq9QXatunQ9NTv07DdoZcfz3_52ObgHAmdp42jI_f2dVbJn2WThzexy2G7MDbK1KKnAj_pfKjicnCva-eUSpgREFZooBo_NQvZfHwgoeaRX-ymZVdTqeEHBIFTNw1WsXxpjF44aVoQ0Y2PlHkVVQD-WgVJjTCFZp9x3SStMU1WQx1TfxPRsL_MkAjuFskb0FqAJ4V3FDio_eG3twfufNKi-XQskuAY_1o-p1cU.FO7taxgrnQ0h8gmKf4dOhnlAP3VmBp9Q_oJRgxTo0as&dib_tag=se&keywords=laptop&qid=1727585304&sr=8-35
293,"HP 15.6"" FHD High Performance Business Laptop (Intel i5-1135G7 Upto 4.2 GHz, 16GB RAM, 256GB PCIe SSD, AC WiFi, Bluetooth, HD Webcam, SD Reader, Win 11 Home) Bundle w/DKZ Hub USB Port Expander  ",459.,https://amazon.in//HP-Performance-Business-i5-1135G7-Bluetooth/dp/B0CQFH3JCG/ref=sr_1_293?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-293
294,"Dell Inspiron 15 Laptop, Intel i7-1255U, 32 GB DDR4 RAM, 1 TB PCle SSD, 15.6"""" FHD (1920x1080), Intel Iris Xe Graphics, W11 Home, Black  ",689.,https://amazon.in//Dell-Inspiron-15-i7-1255U-1920x1080/dp/B0DBHGSLVX/ref=sr_1_294?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-294
295,"ASUS L510 15.6"" FHD Thin Light Student Laptop - Intel Celeron N4020 up to 2.80 GHz CPU, 4GB DDR4 RAM, 128GB Storage, Backlit Keyboard, Webcam, 1 Year Office 365, Windows 11 in S Mode, Rose Pink  ",207.,https://amazon.in//ASUS-L510-Light-Student-Laptop/dp/B0C7SYVD8Q/ref=sr_1_295?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-295
296,"HP Laptop, 17.3"" FHD Business Laptop Computer, Intel Core i3-1215U 6-Core Processor, 32GB RAM 1TB SSD, Windows 11 Home Laptop with Microsoft Office Lifetime License, PLUSERA Earphones, Silver  ",679.,https://amazon.in//HP-Laptop-Processor-Microsoft-Earphones/dp/B0D1NJDZTT/ref=sr_1_296?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-296
297,"HP 14"" HD Laptop Light-Weight, 16GB RAM, 1TB SSD + 64GB eMMC, AMD 3000 Series Processor, WiFi, Bluetooth, USB A&C, HDMI, Webcam, Win10, Blue, 1 Year Microsoft Office 365 + GM Accessory  ",399.,https://amazon.in//HP-Light-Weight-Processor-Bluetooth-Microsoft/dp/B0D7PZXT9V/ref=sr_1_297?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-297
298,"GINA 14 Inch HD Laptop Computer for School College Students Business, 8GB RAM, 256GB SSD, Dual-Core Intel Celeron, Thin Portable, Wi-Fi, Bluetooth 5.0, HDMI, USB 3.2, Webcam, Windows 11 Home  ",179.,https://amazon.in//14-Laptop-Dual-Core-Celeron-Bluetooth/dp/B0DCVVYQQM/ref=sr_1_298?dib=eyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw&dib_tag=se&keywords=laptop&qid=1727585350&sr=8-298
299,"HP Newest Laptop, 15.6"" FHD Business Laptop Computer, Windows 11 Home Laptop 36GB RAM 1TB SSD, Intel Core i5-1135G7 Processor, 1-Year Microsoft Office 365, Numeric Keypad, NLY Earphones, Silver  ",679.,https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg3MTQwMjkxNDQ1ODUxOjE3Mjc1ODUzNTA6c3BfbXRmOjMwMDM5ODAwNDQ5ODUwMjo6MDo6&url=%2FHP-Laptop-15-6-i5-1135G7-Processor%2Fdp%2FB0D1RHZCQ4%2Fref%3Dsr_1_299_sspa%3Fdib%3DeyJ2IjoiMSJ9.m2lm_ol2g03OAswtVXHo-jhEIS3ah5cq-S5spznpciSQ0c69KcjklQW2RWTsL5LJas7dCQBmYUMi0KsxRBopZE7Xko4aHb8ndwlIe0XwO0Ol3y8kPAfWGrUcx9Bcnsx_UK-ZccyHL3l1AhpEAeAFEQwcKlnKzBmCkavddcJKTEnjrJ193P2OfpWi6UiDNgEb8NVj0X9_9OVP_NTc9ZDJU-drcct_ZBwWVIH6IyvrC1U.0oe047B1vW-kb7nCpDHTbXe4IEMumejvXeJSdMZMjDw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727585350%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
